1726,"ORACLE - DATABASE DEVELOPER S GUIDE",Rodgers,
1727,"ELECTRONICA - TEORIA DE CIRCUTOS",Boylestad,Nashelsky
1728,"INTELIGENCIA ARTIFICIAL",Rich,Knight
1729,"MAQUINAS ELECTRICAS","Fitzgerald - Kingsley",Umans
1730,"ANALOG & DIGITAL SIGNAL PROCESSING",Baher,
1731,"VENTAS Y MERCADOTECNIA PARA EL PROFESIONAL DEL TUR",Foster,
1732,"FISICA - VOLUMEN 1","HALLIDAY - RESNICK",KRANE
1733,"FISICA - VOLUMEN 2","HALLIDAY - RESNICK",KRANE
1734,"CAMPOS ELECTROMAGNETICOS",Buckley,
1735,"CONTROL DE CALIDAD                                                                                  ","Dale Besterfield                                                                                    ","                                                                                                    "
1736,"CONTROL DE CALIDAD                                                                                  ","Dale Besterfield                                                                                    ","                                                                                                    "
1737,"MAESTROS Y TEXTOS",Apple,
1738,"APLICACION DE SIMULACION EN EL CONTROL DE TRAFICO                                                   ","Lorena Franco                                                                                       ","                                                                                                    "
1739,"APLICACION DE SIMULACION EN EL CONTROL DE TRAFICO                                                   ","Lorena Franco                                                                                       ","                                                                                                    "
1740,"ALGEBRA ELEMENTAL - ESTRUCTURAS Y APLICACIONES",Barnett,Nolasco
1741,"ORGANIZACION Y DISE?O DE COMPUTADORES - LA INTERFA",Patterson,Hennessy
1742,"ALGEBRA ELEMENTAL - ESTRUCTURAS Y APLICACIONES",Barnett,Nolasco
1743,"ALGEBRA ELEMENTAL - ESTRUCTURAS Y APLICACIONES",Barnett,Nolasco
1744,ESTADISTICA,Garzo,Garc?a
1745,ESTADISTICA,Garzo,Garc?a
1746,ESTADISTICA,Garzo,Garc?a
1747,"PROBABILIDAD Y APLICACIONES ESTADISTICAS",Meyer,
1748,"MAESTROS Y TEXTOS",Apple,
1749,"MAESTROS Y TEXTOS",Apple,
1750,"MAESTROS Y TEXTOS",Apple,
1751,"TEST ELECTROTECNIA - FUNDAMENTOS DE CIRCUITOS","Humet - Alabern",Garc?a
1752,"CONTABILIDAD BASICA",Fowler,
1753,"CONTABILIDAD BASICA",Fowler,
1754,"CONTABILIDAD BASICA                                                                                 ","Fowler                                                                                              ","                                                                                                    "
1755,"INVESTIGACION DE MERCADOS - GUIA MAESTRA PARA EL P",Pope,
1756,"APLICACION DE SIMULACION EN EL CONTROL DE TRAFICO                                                   ","Lorena Franco                                                                                       ","                                                                                                    "
1757,"IMPLEMENTACION PARALELA DEL ALGORITMO DE ORTOGONAL                                                  ","Maria del Carmen Galeano Medin                                                                      ","                                                                                                    "
1758,"INFORMATICA EN TURISMO",Andaluz,Hernandez
1759,"DOMINE AUTOCAD 13 PARA WINDOWS Y DOS",Cogollor,
1760,"CONTROLE AUTOMATICO DE PROCESOS                                                                     ","Mollenkamp                                                                                          ","                                                                                                    "
1761,"COMUNICACION - ESTUDIO DEL LENGUAJE",Fuentes,
1762,"COMUNICACION - ESTUDIO DEL LENGUAJE",Fuentes,
1763,"PLATERO HA CHE",Sanabria,
1764,"PLATERO HA CHE",Sanabria,
1765,"PLATERO HA CHE",Sanabria,
1766,"GUARANI MBOHAPYHA - LECCIONES DE GUARANI",Moliniers,
1767,"GUARANI MBOHAPYHA - LECCIONES DE GUARANI",Moliniers,
1768,"GUARANI MBOHAPYHA - LECCIONES DE GUARANI",Moliniers,
1769,"GUARANI MBOHAPYHA - LECCIONES DE GUARANI",Moliniers,
1770,"HOMBRES Y EPOCAS DEL PARAGUAY - LIBRO SEGUNDO                                                       ","Bray                                                                                                ","                                                                                                    "
1771,"COMUNICACION ORAL Y ESCRITA","Mart?nez - S?nchez","Artecona - Salomoni"
1772,"""MODELOS APLICADOS AL PLANEAMIENTO DE LA OPERACION","Luis Carmelo Ramirez Vergara",
1773,"LAS CIEN MEJORES POESIAS EN GUARANI",Encina,Tatajyva
1774,"CIVILIZACIONES DE OCCIDENTE - SU HISTORIA Y SU CUL",McNall,
1775,"CIVILIZACIONES DE OCCIDENTE - SU HISTORIA Y SU CUL",McNall,
1776,"CIVILIZACIONES DE OCCIDENTE - SU HISTORIA Y SU CUL",McNall,
1777,"CIVILIZACIONES DE OCCIDENTE - SU HISTORIA Y SU CUL",McNall,
1778,"CIVILIZACIONES DE OCCIDENTE - SU HISTORIA Y SU CUL",McNall,
1779,"GEOMETRIA ANALITICA",Oteyza,"Osnaya - Gomez - Ortega"
1780,CALCULO,Stewart,
1781,"INTRODUCCION A LA INVESTIGACION DE OPERACIONES                                                      ","Hillier                                                                                             ","Lieberman                                                                                           "
1782,"COMUNICACION ORAL Y ESCRITA                                                                         ","Mart?nez - S?nchez                                                                                  ","Artecona - Salomoni                                                                                 "
1783,"INTRODUCCION A LA SOCIOLOGIA",Horton,Horton
1784,"IMPLEMENTACION PARALELA DEL ALGORITMO DE ORTOGONAL                                                  ","Maria del Carmen Galeano Medin                                                                      ","                                                                                                    "
1785,"IMPLEMENTACION PARALELA DEL ALGORITMO DE ORTOGONAL                                                  ","Maria del Carmen Galeano Medin                                                                      ","                                                                                                    "
1786,"FOLKLORE DEL PARAGUAY",Carvalho,
1787,"MUNDO FOLKLORICO PARAGUAYO - PARAGUAY FOLKLORICO",Cardozo,
1788,"MUNDO FOLKLORICO PARAGUAYO - REALIDADES Y LEYENDAS",Cardozo,
1789,"MUNDO FOLKLORICO PARAGUAYO - DE LA TRADICION ORAL",Cardozo,
1790,"MUNDO FOLKLORICO PARAGUAYO - PARAGUAY FOLKLORICO",Cardozo,
1791,"COMO HACER UNA TESIS?",Mercado,
1792,"COMUNICACION ORAL Y ESCRITA","Mart?nez - S?nchez","Artecona - Salomoni"
1793,"HISTORIA UNIVERSAL","Puri Ballus",
1794,"TRANSFORMADAS DE LAPLACE",Spiegel,
1795,"CULTURA GUARANI                                                                                     ","Gonz?lez                                                                                            ","                                                                                                    "
1796,"INSTALACIONES ELECTRICAS                                                                            ","Krato                                                                                               ","                                                                                                    "
