"343","FISICA CONCEPTOS Y APLICACIONES","Tippens, Paul",,"6"
"344","QUIMICA: LA CIENCIA CENTRAL","Brown - LeMay","Bursten","9"
"345","FISICA UNIVERSITARIA","Sears","Zemansky - Young","6"
"346","CONTABILIDAD 1","Aguayo Caballero, Paulino",,"7"
"347","INGENIERIA DEL SOFTWARE. UN ENFOQUE PRACTICO","Pressman, Roger S.",,"1"
"348","ESTADISTICA","SPIEGEL",,"2"
"349","CALCULO SUPERIOR","Murray R. Spiegel",,"1"
"350","FUNDAMENTOS DE LA TEORIA ELECTROMAGNETICA                                                           ","Reitz; Milford                                                                                      ","Christy                                                                                             ","3"
"351","FUNDAMENTOS DE ELECTRICIDAD Y MAGNETISMO                                                            ","Kip                                                                                                 ","                                                                                                    ","1"
"352","INTRODUCCION A LA TERMODINAMICA EN INGENIERIA QCA.                                                  ","Smith; Van                                                                                          ","Ness                                                                                                ","2"
"353","MAQUINAS ELECTRICAS                                                                                 ","Fitzgerald; Kingsley                                                                                ","Stephen;                                                                                            ","5"
"354","INGENIERIA Y ADMINISTRACION DE LA PRODUCTIVIDAD                                                     ","Sumanth                                                                                             ","                                                                                                    ","1"
"355","COMUNICACION - ESTUDIO DEL LENGUAJE","Fuentes",,"3"
"356","C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",,"Quinta Edici?n"
"357","COMO HACER UNA TESIS?","Mercado",,"2"
"358","Analisis de Sistemas Electricos de Potencia                                                         ","Stevenson                                                                                           ","                                                                                                    ","1"
"359","PRINCIPIOS DE ELECTRONICA","MALVINO",,"6"
"360","FUNDAMENTOS DE ELECTRICIDAD Y MAGNETISMO","Kip",,"1"
"361","MAQUINAS ELECTRICAS Y TRANSFORMADORES","Kosow",,"2"
"362","ELECTROMAGNETISMO","Edminister",,"1"
"363","PERSONAL NET WARE","Gaskin, James E.",,"1"
"364","FUNDAMENTOS DE ELECTRICIDAD Y MAGNETISMO","Kip",,"1"
"365","PRINCIPIOS DE ELECTRONICA","MALVINO, ALBERT PAUL",,"5"
"366","ECONOMIA","Samuelson","Nordhaus","15"
"367","MAQUINAS ELECTRICAS Y TRANSFORMADORES                                                               ","Kosow                                                                                               ","                                                                                                    ","2"
"368","PRINCIPIOS DE ELECTRONICA","MALVINO, ALBERT PAUL",,"5"
"369","FISICA","Raymond A. Serway.","Jerry S. Faughn","1"
"370","CALCULO NUMERICO FUNDAMENTAL","Demidovich","Maron","1"
"371","ELECTROTECNIA - FUNDAMENTOS TEORICOS Y PRACTICOS","Guerrero, Sanchez","Moreno, Ortega","1"
"372","ELECTROTECNIA GENERAL","Ruiz","Ampudia","5"
"373","INSTALACIONES DE BAJA TENSION","Ram?rez","S?nchez","1"
"374","MATERIALES ELECTROTECNICOS","Ram?rez",,"1"
"375","FUNDAMENTOS DE DIBUJO EN INGENIERIA                                                                 ","Luzader                                                                                             ","Duff                                                                                                ","1"
"376","DIBUJO TECNICO 2                                                                                    ","Jensen; Mason                                                                                       ","Roa                                                                                                 ","1"
"377","MECANICA VECTORIAL PARA INGENIEROS - ESTATICA                                                       ","Beer                                                                                                ","Russell Jonhston                                                                                    ","5"
"378","GEOMETRIA ANALITICA - PLANA Y DEL ESPACIO","Kindle",,"1"
"379","ECONOMIA POLITICA","Juan Bautista Rivarola Paoli",,"Octava Edicion"
"380","ECONOMIA","Larroulet","Monch?n","2"
"381","SOCIOLOGIA","Shepard - Taylor","Southard","1"
"383","ANALISIS VECTORIAL","Hsu, Hwei P.",,"1"
"384","GEOMETRIA ANALITICA","Fuller","Tarwater","1"
"385","PROBLEMAS DE GEOMETRIA ANALITICA","Kletenic",,"1"
"386","MATEMATICAS PARA COMPUTACION","LIPSCHUTZ",,"1"
"387","ADMINISTRACION","James A. F. Stoner","R. Eduardo Freeman","1"
"388","CALCULO DIFERENCIAL E INTEGRAL","Larson","Hostetler","1"
"389","ARQUITECTURA DE COMPUTADORAS","MORRIS MANO",,"3"
"390","INGENIERIA DEL SOFTWARE. UN ENFOQUE PRACTICO","Pressman",,"3"
"391","ECONOMIA","LARROULET","MOCHON","1"
"392","ANALISIS Y METODOS NUMERICOS","Jos? Alberto Guti?terrez","Miguel ?ngel Olmos G?mez",
"393","MATEMATICAS PARA COMPUTACION","LIPSCHUTZ, SEYMOUR",,"1"
"394","FISICA I","Jos? Roberto Bonjorno",,
"395","FUNDAMENTOS DE FISICA","BLATT",,"12"
"396","SISTEMAS DIGITALES - PRINCIPIOS Y APLICACIONES","Tocci",,"6"
"397","DICCIONARIO DE PROGRAMACION EN C","Arboles","Onsins","1"
"398","TEORIA DE CONJUNTOS Y TEMAS AFINES","Lipschutz",,"1"
"399","CUADERNO DE LA UNIVERSIDAD NACIONAL DEL ESTE","UNE",,"2"
"400","FUNDAMENTOS DE PROGRAMACION","JOYANES AGUILAR, LUIS",,"1"
"401","Novell System Messages       Netware","Novell Corporation",,"1"
"402","Novell Print Server Installation Guide NetWare","Novell Corporation",,"1"
"403","CONGRESSO DA SOCIEDADE BRASILEIRA DE COMPUTACAO","SOCIEDADE BRASILEIRA DE COMPUT",,"1"
"404","LA DISTRIBUCION COMERCIAL - MARKETING","Lawrence",,"1"
"405","GUIA PRACTICA PARA LA INVESTIGACION Y REDACCION DE","Acosta Hoyos",,"1"
"406","TRATADO DE PEDAGOGIA GENERAL","Hubert",,"1"
"407","INTRODUCCION A LA INFORMATICA","Duffy",,"1"
"408","APUNTES DE HISTORIA CULTURAL DEL PARAGUA","Efra?n Cardozo",,"Octava Edici?n"
"409","INTRODUCCION A LA INFORMATICA","Duffy",,"1"
"410","COMO PROGRAMAR EN JAVA","Deitel, Harvey M.","Deitel, Paul J.","5"
"411","LINGUAGEM PARA MICROCOMPUTADORES","MOREIRA DOS SANTOS, ELI","ROZENDO","1"
"412","FOLKLORE DEL PARAGUAY","Gonzalez",,"1"
"413","METODOS NUMERICOS","Scheid","Constanzo","1"
"414","EL LIBRO DEL WINDOWS 3.1","Stinson, Craig",,"1"
"415","ECUACIONES DIFERENCIALES","Boyce","Diprima","1"
"416","ECUACIONES DIFERENCIALES CON APLICACIONES","Simmons",,"1"
"417","ECUACIONES DIFERENCIALES CON APLICACIONES","Simmons",,"1"
"418","LECCIONES DE GEOMETRIA ANALITICA","Castelnuovo",,"1"
"419","GEOMETRIA ANALITICA","Bohuslov",,"1"
"420","GEOMETRIA ANALITICA","Oteyza, Lan","G?mez, Ram?rez, Hern?ndez","1"
"421","GEOMETRIA ANALITICA","Oteyza - Lam - Hern?ndez","Carrillo - Ram?rez","2"
"422","GEOMETRIA DESCRIPTIVA","Atahyde Pinheiro",,"1"
"423","RESINAS POLIESTER, PLASTICOS REFORZADOS","PARRILLA CORZAS, FELIPE",,"1"
"424","INTRODUCCION A LA INFORMATICA                                                                       ","Alcalde                                                                                             ","Garc?a                                                                                              ","1"
"425","PROGRAMACION EN C","Gottfried",,"1"
"426","FISICA UNIVERSITARIA","Young","Freedman","decimosegunda"
"427","PROGRAMACION EN C","Gottfried",,"1"
"428","PROGRAMACION EN C","Gottfried",,"1"
"429","INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO","Long",,"1"
"430","INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO","Long",,"1"
"431","INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO","Long",,"1"
"432","MATEMATICAS - ALGEBRA DE BOOLE","CADOGAN, LUIS",,"1"
"433","GESTION DE RECURSOS HUMANOS                                                                         ","GOMEZ-MEJIA; BALKIN                                                                                 ","CARDY                                                                                               ","1"
"434","BUENOS AIRES: MINITURISMO","CLARIN VIAJES",,"1"
"435","DICCIONARIO MCGRAW - HILL DE COMPUTACION","PARKER",,"1"
"436","PRINCIPIOS DE MECATR?NICA","Joao Mauricio Rosario",,
"437","CURSOS DE GRADUACION - A?O LECTIVO DE 1993                                                          ","                                                                                                    ","                                                                                                    ","1"
"438","DIALOGOS PROHIBIDOS Y CIRCULARES","Ru?z Nestosa",,"1"
"439","CONTABILIDAD. TEORIA Y PRACTICA","Kester, Roy B.",,"1"
"440","FORMTOOL GOLD 3.0","FORM TOOL",,"1"
"441","INTRODUCCION A LA INFORMATICA","Duffy",,"1"
"442","GUIA PARA WINDOWS 3.1","CAMPBELL, MARY",,"1"
"443","MATEMATICAS AVANZADAS PARA INGENIERIA 2","KREYSZIG",,"6"
"444","QUIMICA. PRUEBAS DE SELECTIVIDAD","CALOCA, DOLORES",,"1"
"445","INFORMATICA PRESENTE Y FUTURO","Sanders",,"1"
"447","ARQUITECTURA DE COMPUTADORES","Anasagasti","Angulo","1"
"448","ARQUITECTURA DE COMPUTADORES","Anasagasti","Angulo","1"
"449","ARQUITECTURA DE COMPUTADORES","Ansagasti","Angulo","1"
"450","SCO Professional Configuration Guide","The Santa Cruz Operation, Inc.","Microsoft Corporation","1"
"451","MANUAL DE ELECTRICIDAD INDUSTRIAL I","HARPER",,"1"
"452","OPERACIONES DE TRANSFERENCIA DE MASA 2/e","Treyball, Robert E.",,"1"
"453","EL LIBRO DEL MS - DOS. VERSION 6.0 Y 6.2","Wolverton Van",,"1"
"454","EL LIBRO DEL MS - DOS. VERSION 6.0 Y 6.2","Wolverton Van",,"1"
"455","PROGRAMACION EN DOS. MANUAL DE REFERENCIA","Jamsa, Kris",,"1"
"456","Computer Networks","Andrew S. Tanenbaum",,"1"
"457","CURSO DE MATEMATICAS SUPERIORES PARA INGENIEROS","Krasnov",,"1"
"458","Transformadas de Laplace","Murray Spiegel",,"1"
"459","FORMULARIO DE CALCULO INFINITESIMAL A?O 1992","Borja",,"1"
"460","350 ESQUEMAS DE AF DE 10KHZ A 1GHZ","SHCREIBER, HERRMANN",,"1"
"461","ESTADISTICA","Spiegel",,"1"
"462","SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    ","1"
"463","METODOLOGIA CIENTIFICA","ROJAS",,"1"
"464","CONTABILIDAD - TEORIA Y PRACTICA","KESTER",,"1"
"465","INTRODUCCION A LA CONTABILIDAD ADMINISTRATIVA","HORNGREN","SUNDEN","9"
"466","VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    ","1"
"467","ANTONIO FLORES ARQUITECTO","Publicaciones de la Recidencia","de Estudiantes","1"
"468","EL ARQUITECTO BAEZANO BARTOLOME FERNANDEZ LECHUGA","Ana Goy Diz",,"1"
"469","CALCULO DIFERENCIAL E INTEGRAL","Piskunov",,"1"
"470","CALCULO DIFERENCIAL E INTEGRAL","Ayres","Meldelson","3"
"471","EL CALCULO CON GEOMETRIA ANALITICA","Leithold",,"1"
"472","CALCULO SUPERIOR","Spiegel",,"1"
"473","CALCULO NUMERICO FUNDAMENTAL","Demidovich","Maron","1"
"474","CUESTIONES DE CALCULO","Paloma Sanz","Francisco Vazquez","1"
"475","TERMODINAMICA                                                                                       ","Wark, Kenneth                                                                                       ","                                                                                                    ","4"
"476","PROBABILIDAD Y ESTADISTICA                                                                          ","Spiegel                                                                                             ","                                                                                                    ","1"
"477","C.C.A.A. NO 2? GRAU","Dpto. de Pesquisa e Planejamen",,"1"
"478","DISPOSITIVOS ELECTRONICOS","Floyd",,"3"
"479","ELECTRONICA INDUSTRIAL APLICADA","Cage",,"1"
"480","LOTUS 1-2-3","WILLIAMS",,"1"
"481","METODOS NUMERICOS APLICADOS CON SOFTWARE","NAKAMURA, SHOICHIRO",,"1"
"482","ALGEBRA ELEMENTAL","Angel",,"1"
"483","ALGEBRA LINEAL","de Burgos",,"1"
"484","ESTADISTICA PARA ADMINISTRADORES","Levin",,"2"
"485","PROBABILIDAD Y APLICACIONES ESTADISTICAS","Meyer",,"1"
"486","TRATAMIENTOS TERMICOS DE LOS METALES","Pere Molera Sola",,"1"
"487","ALGEBRA LINEAL CON APLICACIONES                                                                     ","Grossman                                                                                            ","                                                                                                    ","1"
"488","ANALISIS DE SISTEMAS ELECTRICOS DE POTENCIA                                                         ","Stevenson                                                                                           ","                                                                                                    ","2"
"489","EL VIDRIO Y SUS APLICACIONES","de la Poza",,"1"
"490","LA CERAMICA Y LOS HORNOS MODERNOS P/SU COCCION","de la Poza",,"1"
"491","LA COCCION DE PRODUCTOS CERAMICOS","Padoa",,"1"
"492","EJERCITARIO DE ALGORITMICA                                                                          ","Lic. V?ctor Br?tez                                                                                  ","                                                                                                    ","1"
"493","CALCULO - TEORIA Y PRACTICA                                                                         ","Farrand                                                                                             ","Poxon                                                                                               ","1"
"494","COMO USAR FOX PRO 2                                                                                 ","Siegel                                                                                              ","                                                                                                    ","1"
"495","CLARION. REPORT WRITE. USER'S MANUAL                                                                ","                                                                                                    ","                                                                                                    ","1"
"496","ALGEBRA LINEAL","Beauregard",,"1"
"497","ALGEBRA LINEAL","Lipschutz",,"1"
"498","MANUAL DEL AGUA: NATURALEZA, TRATAMENTO Y APLICAC.","Kemmer",,"1"
"499","MANUAL DEL AGUA: NATURALEZA, TRATAMIENTO Y APLICAC","Kemmer",,"1"
"500","MANUAL DE SEGURIDAD DEL TRABAJO                                                                     ","Itaip? Binacional                                                                                   ","                                                                                                    ","1"
"501","COMO ESCRIBIR CORRECTAMENTE","de la Torriente",,"1"
"502","COMO AUMENTAR SU VOCABULARIO","Neggero",,"1"
"503","COMO DOMINAR LA ORTOGRAFIA","Escarpau",,"1"
"504","COMO HABLAR CORRECTAMENTE EN PUBLICO","de la Torriente",,"1"
